宜昌	恒大山水城	7300	元/m²	均价 7300 元/m²
银川	恒大名都	5500	元/m²	均价 5500 元/m²
银川	恒大御景	6200	元/m²	均价 6200 元/m²
阳江	恒大海上夏威夷	8000	元/m²	均价 8000 元/m²
玉林	恒大龙庭	3600	元/m²	均价 3600 元/m²
盐城	恒大名都	7000	元/m²	均价 7000 元/m²
岳阳	恒大·南湖半岛	8000	元/m²	均价 8000 元/m²
运城	恒大御景湖	5300	元/m²	均价 5300 元/m²
运城	运城恒大绿洲	5300	元/m²	均价 5300 元/m²
营口	恒大绿洲	5000	元/m²	均价 5000 元/m²
营口	恒大江湾	3600	元/m²	均价 3600 元/m²
益阳	恒大绿洲	6600	元/m²	均价 6600 元/m²
伊犁	恒大绿洲	4300	元/m²	均价 4300 元/m²
伊犁	恒大雅苑	4900	元/m²	均价 4900 元/m²
阳泉	北山·山水林语	4600	元/m²	均价 4600 元/m²
鹰潭	鹰潭恒大绿洲	6000	元/m²	均价 6000 元/m²
鹰潭	鹰潭恒大御景			售价待定 周边均价 5267 元/m² 400-603-2266 转 66310
云浮	恒大城	5600	元/m²	均价 5600 元/m²
阳春	恒大海上夏威夷	7000	元/m²	均价 7000 元/m²
禹州	恒大绿洲	6500	元/m²	均价 6500 元/m²
郑州	恒大雅苑	12000	元/m²	均价 12000 元/m²
郑州	恒大城	16000	元/m²	均价 16000 元/m²
郑州	恒大广场	13000	元/m²	均价 13000 元/m²
郑州	恒大山水城			售价待定 周边均价 8300 元/m² 400-890-2828 转 38215
郑州	恒大御景湾	7900	元/m²	均价 7900 元/m²
郑州	恒大悦龙台	32000	元/m²	均价 32000 元/m²
郑州	恒大金碧天下	7900	元/m²	均价 7900 元/m²
郑州	郑开恒大未来城			售价待定 周边均价 8000 元/m² 400-066-2050
郑州	恒大绿洲	15600	元/m²	均价 15600 元/m²
郑州	恒大翡翠华庭	12500	元/m²	均价 12500 元/m²
郑州	郑州恒大名都	11000	元/m²	均价 11000 元/m²
珠海	恒大海泉湾花园	11000	元/m²	均价 11000 元/m²
珠海	恒大名都	23000	元/m²	均价 23000 元/m²
珠海	吉豪			售价待定 周边均价 36159 元/m²
镇江	恒大雅苑	9500	元/m²	均价 9500 元/m²
镇江	丹阳恒大名都	7600	元/m²	均价 7600 元/m²
镇江	恒大绿洲	5500	元/m²	均价 5500 元/m²
湛江	恒大绿洲	8500	元/m²	均价 8500 元/m²
舟山	恒大晶筑城	12300	元/m²	均价 12300 元/m²
舟山	恒大铭仕花园	6500	元/m²	均价 6500 元/m²
遵义	遵义恒大城	4850	元/m²	均价 4850 元/m²
资阳	恒大城	5800	元/m²	均价 5800 元/m²
